CUST_ID,AUM_AMT,DATE_OF_BIRTH,YEARLYINCOMELEVEL,CNTY_CD
ID27046,623152,55,125.0,12
ID9168,37824,55,,12
ID17418,71371,55,126.0,12
ID12987,3241192,55,,12
ID17474,15955,55,,12
ID4756,177605,55,25.0,12
ID927,36764,55,126.0,12
ID29773,6738928,55,126.0,12
ID4854,1757147,55,126.0,12
ID14209,525341,55,25.0,12
ID14594,735044,55,25.0,12
ID24587,0,55,,12
ID22648,15057834,55,25.0,12
ID8436,946648,55,126.0,12
ID3425,373963,55,25.0,12
ID19126,39810,55,,12
ID17307,6861,55,25.0,12
ID12363,14684695,55,350.0,12
ID9308,6724508,55,126.0,12
ID21656,1920052,55,126.0,12
ID27545,412471,55,126.0,12
ID8097,38307,55,25.0,12
ID3615,3004404,55,,12
ID8506,7184,55,25.0,12
ID14360,592,55,25.0,12
ID7677,425370,55,126.0,12
ID9789,824347,55,126.0,12
ID15346,31009,55,126.0,12
ID15974,11854,55,25.0,12
ID7384,12390623,55,126.0,12
ID9333,942897,55,126.0,12
ID13207,60307,55,126.0,12
ID8948,7066,55,,12
ID21660,2219268,55,25.0,12
ID1725,1261471,55,126.0,12
ID23881,355567,55,25.0,12
ID14210,41824,55,126.0,12
ID18940,31390,55,,12
ID11031,2372269,55,25.0,12
ID1226,1842565,55,25.0,12
ID21994,2278,55,,12
ID12529,1007322,55,126.0,12
ID12526,12706366,55,126.0,12
ID6594,832982,55,25.0,12
ID12571,3417,55,126.0,12
ID16912,280153,55,25.0,12
ID15873,2688986,55,126.0,12
ID25583,6842071,55,126.0,12
ID18590,4354041,55,126.0,12
ID18562,3791159,55,25.0,12
ID23076,533747,55,126.0,12
ID20137,4631747,55,126.0,12
ID22349,26147,55,126.0,12
ID10793,16991037,55,126.0,12
ID4700,5746,55,126.0,12
ID16329,54012,55,,12
ID176,23522,55,,12
ID7278,1627046,55,,12
ID6351,91113,55,,12
ID16174,16318177,55,350.0,12
ID24037,10026505,55,126.0,12
ID7302,57302,55,25.0,12
ID29023,725,55,25.0,12
ID1602,2026341,55,25.0,12
ID15905,38518931,55,750.0,12
ID29098,3436667,55,25.0,12
ID5879,159248,55,25.0,12
ID13608,48049,55,25.0,12
ID17954,24406,55,,12
ID8298,56141,55,25.0,12
ID17774,322251,55,126.0,12
ID12695,53052711,55,126.0,12
ID11724,161480,55,,12
ID9866,166841,55,750.0,12
ID24949,1000343,55,25.0,12
ID12674,15180420,55,350.0,12
ID974,22046052,55,25.0,12
ID28914,699647,55,125.0,12
ID21616,853888,55,,12
ID9998,468,55,25.0,12
ID19612,564928,55,126.0,12
ID25262,25634,55,,12
ID11288,5868,55,,12
ID6912,4624098,55,350.0,12
ID22498,16380,55,25.0,12
ID22096,239873,55,350.0,12
ID13162,142499,55,,12
ID511,3141809,55,126.0,12
ID2990,117,55,25.0,12
ID3832,341481,55,126.0,12
ID8424,5275506,55,126.0,12
ID4878,1957604,55,,12
ID16415,6873228,55,25.0,12
ID23446,2063108,55,,12
ID11546,348307,55,,12
ID15215,2863,55,126.0,12
ID15836,4816266,55,,12
ID11808,1040877,55,126.0,12
ID24743,61195,55,225.0,12
ID11419,220930,55,25.0,12
ID3767,374207,55,,12
ID13751,31902576,55,750.0,12
ID7321,285058,55,,12
ID3229,47543,55,126.0,12
ID10130,100236,55,126.0,12
ID28398,1096199,55,25.0,12
ID2973,4528772,55,350.0,12
ID24308,23172,55,126.0,12
ID9321,16615284,55,350.0,12
ID11127,338738,55,126.0,12
ID10307,88088,55,25.0,12
ID7286,61288,55,126.0,12
ID9199,2153912,55,,12
ID14577,38340,55,,12
ID9717,3345,55,25.0,12
ID8104,0,55,126.0,12
ID14400,10695049,55,126.0,12
ID28880,6342,55,126.0,12
ID7074,12009,55,126.0,12
ID11277,3488169,55,126.0,12
ID26021,195538,55,,12
ID2641,54,55,25.0,12
ID1799,3665766,55,25.0,12
ID3407,19761,55,25.0,12
ID3381,44641,55,,12
ID13122,19483,55,,12
ID19391,7007415,55,126.0,12
ID21421,67353,55,25.0,12
ID19756,1082,55,126.0,12
ID6870,5579,55,126.0,12
ID6117,1755802,55,25.0,12
ID11605,238170,55,,12
ID12057,250531,55,126.0,12
ID18241,28716,55,25.0,12
ID3951,111112,55,25.0,12
ID13860,24800,55,,12
ID16102,12096647,55,25.0,12
ID16180,1464396,55,126.0,12
ID28027,468090,55,126.0,12
ID27961,169396,55,,12
ID5900,11845,55,126.0,12
ID18188,1165659,55,126.0,12
ID26991,18763,55,,12
ID15817,1442265,55,126.0,12
ID17780,3004262,55,,12
ID22717,37198,55,25.0,12
ID2380,78460,55,126.0,12
ID24094,670047,55,25.0,12
ID3871,1746794,55,25.0,12
ID6212,81995,55,126.0,12
ID12274,751307,55,25.0,12
ID4472,55,55,126.0,12
ID10475,285817,55,126.0,12
ID26506,8480,55,126.0,12
ID22701,369413,55,25.0,12
ID6468,343673,55,25.0,12
ID7397,8833903,55,126.0,12
ID17589,1018107,55,25.0,12
ID2788,1314236,55,126.0,12
ID22508,62716,55,126.0,12
ID21550,4786,55,25.0,12
ID22339,8066,55,,12
ID2331,1387549,55,25.0,12
ID18864,102247,55,126.0,12
ID743,411,55,25.0,12
ID12208,7490917,55,126.0,12
ID13862,10182992,55,126.0,12
ID27515,155,55,126.0,12
ID16564,14136,55,350.0,12
ID16298,14626308,55,25.0,12
ID20581,9604,55,25.0,12
ID18317,154169,55,,12
ID19547,2608071,55,25.0,12
ID17564,80350,55,126.0,12
ID7413,50856,55,25.0,12
ID26687,529764,55,,
ID6026,899097,55,126.0,12
ID15570,2082079,55,25.0,12
ID20364,5995405,55,225.0,12
ID27113,455450,55,,12
ID26168,1322,55,25.0,12
ID8552,3039,55,126.0,12
ID230,5784710,55,126.0,12
ID8688,3946,55,126.0,12
ID18847,191003,55,126.0,12
ID22309,163914,55,,12
ID15345,1768871,55,126.0,12
ID11336,3734905,55,126.0,12
ID13533,139736,55,350.0,12
ID18953,12869897,55,25.0,12
ID10707,3495776,55,25.0,12
ID26055,578643,55,25.0,12
ID9787,34181,55,,12
ID29173,2897,55,,12
ID16760,109,55,126.0,12
ID21174,554886,55,126.0,12
ID22729,1408412,55,126.0,12
ID18106,18470,55,,12
ID17041,35303947,55,350.0,12
ID18182,78620,55,350.0,12
ID23775,26,55,126.0,12
ID5321,1877386,55,,12
ID2130,12326,55,25.0,12
ID26547,140099,55,25.0,12
ID11940,152831,55,25.0,12
ID10097,91488,55,25.0,12
ID16648,684,55,25.0,12
ID2586,18578,55,25.0,12
ID6971,68,55,,12
ID9435,6533852,55,25.0,12
ID29264,622231,55,,12
ID20377,13425734,56,25.0,12
ID20740,5336912,56,25.0,12
ID3688,8461352,56,350.0,12
ID10908,300069,56,25.0,12
ID16479,160443,56,,12
ID22071,295070,56,,12
ID28904,4243,56,126.0,12
ID8320,90,56,126.0,12
ID25404,557091,56,25.0,12
ID8233,8203562,56,126.0,12
ID13422,5530795,56,350.0,12
ID1152,56527,56,,12
ID21622,280151,56,25.0,12
ID8728,1105,56,,12
ID28795,81100,56,126.0,12
ID2385,11786,56,25.0,12
ID16312,17052963,56,25.0,12
ID21372,3476753,56,350.0,12
ID26686,40538,56,25.0,12
ID10640,5592,56,126.0,12
ID19781,20475,56,,12
ID18576,4222138,56,25.0,12
ID16231,17449,56,126.0,12
ID14863,3125083,56,126.0,12
ID23007,14210,56,,12
ID11699,22,56,,12
ID11618,9623,56,126.0,12
ID23856,1488278,56,,12
ID23396,691106,56,25.0,12
ID9277,30337,56,,12
ID6342,1833526,56,,12
ID18878,15246,56,,12
ID1406,1553300,56,,12
ID7926,3831,56,126.0,12
ID25779,316102,56,25.0,12
ID27548,616829,56,,12
ID13543,95576,56,25.0,12
ID15317,1983,56,,12
ID2010,5490883,56,25.0,12
ID24734,301353,56,25.0,12
ID13834,113314,56,126.0,12
ID26918,302759,56,,12
ID23886,436,56,126.0,12
ID1197,1635181,56,25.0,12
ID14391,2639969,56,25.0,12
ID19014,2528715,56,126.0,12
ID29007,15831412,56,125.0,12
ID16618,417,56,25.0,12
ID5242,259,56,126.0,12
ID19029,14095361,56,25.0,12
ID4364,319911,56,25.0,12
ID14112,1101644,56,25.0,12
ID2994,31537,56,,12
ID27449,10389,56,25.0,12
ID12886,544146,56,126.0,12
ID26890,97334671,56,350.0,12
ID19226,68,56,,12
ID16257,7,56,126.0,12
ID4204,26,56,,12
ID19359,2927045,56,25.0,12
ID2024,50,56,126.0,12
ID6442,2605430,56,126.0,12
ID25413,79045,56,126.0,12
ID28996,93079,56,126.0,12
ID14296,36412,56,25.0,12
ID1785,3691340,56,350.0,12
ID13208,6357360,56,126.0,12
ID1261,400251,56,126.0,12
ID4376,3303120,56,126.0,12
ID10749,320917,56,25.0,12
ID16717,18816,56,25.0,12
ID24990,38769165,56,350.0,12
ID15513,15070161,56,350.0,12
ID3092,2345627,56,,12
ID14617,630774,56,126.0,12
ID13307,40041,56,,12
ID10652,395299,56,126.0,12
ID14301,984560,56,126.0,12
ID6149,9957,56,25.0,12
ID19073,62757,56,126.0,12
ID28224,2103275,56,126.0,12
ID19855,959885,56,225.0,12
ID21833,551438270,56,1000.0,12
ID7601,375522,56,126.0,12
ID3962,5309856,56,126.0,12
ID27260,4513422,56,126.0,12
ID28956,165615,56,126.0,12
ID23772,1284,56,25.0,12
ID24948,7,56,126.0,12
ID26429,71,56,25.0,12
ID13145,1551260,56,126.0,12
ID14543,109081,56,,12
ID28277,12378,56,126.0,12
ID6339,1825605,56,25.0,12
ID24550,0,56,126.0,12
ID25019,1823,56,25.0,12
ID15585,9200470,56,126.0,12
ID21005,4070165,56,350.0,12
ID24576,200736,56,126.0,12
ID9309,764,56,25.0,12
ID4818,2276067,56,25.0,12
ID3284,173489,56,,12
ID22532,440829,56,25.0,12
ID9452,99299,56,126.0,12
ID26672,349381,56,,12
ID4150,73063,56,25.0,12
ID27900,779,56,126.0,12
ID2430,2119517,56,126.0,12
ID15012,14438,56,126.0,12
ID14882,44515,56,,12
ID7268,919,56,126.0,12
ID13977,86,56,,12
ID15212,383752,56,350.0,12
ID10508,1034698,56,126.0,12
ID17081,79219,56,25.0,12
ID7122,8405,56,,12
ID20668,4147478,56,126.0,12
ID25608,24908,56,126.0,12
ID10638,9,56,126.0,12
ID24557,753,56,25.0,12
ID27499,15439,56,,12
ID2134,990,56,126.0,12
ID20507,70821,56,25.0,12
ID4814,3529,56,126.0,12
ID11499,362959,56,,12
ID14657,732483,56,126.0,12
ID18177,283896,56,25.0,12
ID16041,82083,56,25.0,12
ID18892,10604562,56,126.0,12
ID17030,1412133,56,126.0,12
ID2664,6956182,56,126.0,12
ID16225,952,56,25.0,12
ID6242,60487,56,,12
ID1477,68296,56,126.0,12
ID9497,36112,56,,12
ID6140,5834973,56,25.0,12
ID11490,34245,56,25.0,12
ID17159,85,56,25.0,12
ID21569,2008914,56,25.0,12
ID28941,26173874,56,126.0,12
ID24402,46548,56,25.0,12
ID9476,31900,56,25.0,12
ID11325,3221674,56,25.0,12
ID2701,224168,56,126.0,12
ID19102,41918,56,126.0,12
ID29438,138478,56,25.0,12
ID5314,19739038,56,126.0,12
ID9216,1309914,56,126.0,12
ID13429,420937,56,,12
ID28564,207081,56,126.0,12
ID10571,9082155,56,126.0,12
ID23643,585554,56,25.0,12
ID5584,778,56,25.0,12
ID12546,6473576,56,350.0,12
ID7973,10439,56,25.0,12
ID24514,153553,56,25.0,12
ID24685,4421,56,225.0,12
ID26782,49016,56,126.0,12
ID18313,1008,56,126.0,12
ID12531,35104360,56,350.0,12
ID580,893808,56,25.0,12
ID4207,3195284,56,126.0,12
ID17940,226633,56,,12
ID5307,4382605,56,350.0,12
ID23919,54540,56,25.0,12
ID27030,3980386,56,126.0,12
ID13182,55630,56,25.0,12
ID27823,1241491,56,126.0,12
ID15805,9783,56,,12
ID26411,41747,56,,12
ID29524,69541,56,25.0,12
ID9868,5476573,56,126.0,12
ID24286,3903,56,126.0,12
ID14382,158672,56,25.0,12
ID23974,68787,56,25.0,12
ID28192,14345,56,25.0,12
ID1293,16,56,126.0,12
ID2655,296096,56,25.0,12
ID21987,3091,56,25.0,12
ID17249,1954745,56,126.0,12
ID10979,60758,56,126.0,12
ID16816,56216,56,126.0,12
ID11957,12900,56,,12
ID26823,78991,56,126.0,12
ID23547,1533374,56,,12
ID28546,28571120,56,126.0,12
ID5726,2749508,56,350.0,12
ID8134,110380,56,25.0,12
ID1747,0,56,126.0,12
ID25419,236299,56,,12
ID29216,809,56,25.0,12
ID8588,8889,56,126.0,12
ID19937,146075,56,126.0,12
ID5621,3248,56,126.0,12
ID17107,1801332,56,126.0,12
ID25108,475369,56,25.0,12
ID8161,94084,56,25.0,12
ID13452,182878,56,25.0,12
ID482,112556,56,25.0,12
ID21368,190,56,25.0,12
ID3847,2398955,56,126.0,12
ID26515,5083,56,126.0,12
ID6900,1398512,56,126.0,12
ID4375,261129,56,,12
ID15668,2346023,56,126.0,12
ID13484,11323,56,25.0,12
ID5443,262959,56,,12
ID25091,3671016,56,126.0,12
ID1229,328,56,350.0,12
ID13212,3041026,56,350.0,12
ID17023,12669093,56,126.0,12
ID13134,10464,56,,12
ID14517,10214,56,25.0,12
ID28139,1776937,56,125.0,12
ID22633,285,56,25.0,12
ID14002,102842,56,25.0,12
ID27213,498087,56,126.0,12
ID7822,113429,56,25.0,12
ID1479,744105,56,25.0,12
ID18145,17198284,56,126.0,12
ID19400,16206029,56,750.0,12
ID17531,89892,56,126.0,12
ID24269,7572,56,126.0,12
ID1285,11021189,56,126.0,12
ID40,12244,56,,12
ID18696,581362,56,25.0,12
ID23859,107739,56,25.0,12
ID26003,53693,56,126.0,12
ID6384,3584243,56,25.0,12
ID11658,63547,56,,12
ID5771,8930,56,25.0,12
ID25920,9151214,56,126.0,12
ID4623,1898796,56,126.0,12
ID9897,2096253,56,,12
ID10242,733281,56,350.0,12
ID26276,141101,56,126.0,12
ID27298,24847,56,,12
ID367,1118387,56,350.0,12
ID15455,99,56,25.0,12
ID13700,53139,56,25.0,12
ID16784,580,56,25.0,12
ID17648,291449,56,,12
ID5212,174159,56,,12
ID5669,33342,56,126.0,12
ID24412,738367,56,350.0,12
ID4306,951612,56,126.0,12
ID11785,3321531,56,750.0,12
ID9776,3613742,56,25.0,12
ID8236,101660,56,25.0,12
ID23790,1796677,56,350.0,12
ID25100,466560,56,126.0,12
ID5977,6508893,56,350.0,12
ID29462,423524,56,25.0,12
ID24462,20253,56,126.0,12
ID16169,0,56,25.0,12
ID21804,5153271,56,126.0,12
ID12060,14193615,56,25.0,12
ID17575,27178,56,,12
ID8408,1535,56,126.0,12
ID2853,9907,56,126.0,12
ID8441,14,56,25.0,12
ID8438,666958,56,350.0,12
ID14264,484305,56,126.0,12
ID11544,1209119,56,126.0,12
ID6072,7135806,56,126.0,12
ID7049,2455388,56,25.0,12
ID16173,951898,56,126.0,12
ID22267,3651266,56,225.0,12
ID14439,14861559,56,126.0,12
ID28579,4334696,56,126.0,12
ID29620,193941,56,25.0,12
ID29656,11276914,56,750.0,12
ID17676,4317868,56,126.0,12
ID5603,269347,56,,12
ID6124,5056,56,,12
ID3334,65288,56,,12
ID25817,183413,56,126.0,12
ID26225,11057536,56,125.0,12
ID29463,32250,56,,12
ID29493,740449,56,25.0,12
ID13274,14305215,56,750.0,12
ID9533,50811,56,25.0,12
ID12976,2059,56,,12
ID10082,4763,56,126.0,12
ID10456,508996,56,126.0,12
ID6790,48305,56,,12
ID21357,147886,56,,12
ID3192,463769,56,25.0,12
ID3065,60673,56,25.0,12
ID3966,55832,56,25.0,12
ID4043,43157,56,25.0,12
ID16264,20088,56,126.0,12
ID26898,19538,56,126.0,12
ID366,231515,56,,12
ID9150,4994785,56,350.0,12
ID20944,2160789,56,25.0,12
ID7726,42886,56,126.0,12
ID15464,1170615,57,25.0,12
ID23004,176143,57,25.0,12
ID5076,12192,57,,12
ID6699,3003680,57,25.0,12
ID10724,330139,57,25.0,12
ID23045,34955032,57,126.0,12
ID26716,1226,57,,12
ID17435,6451,57,,12
ID28706,119874,57,,12
ID25706,1259259,57,25.0,12
ID13901,16015,57,,12
ID25499,2085598,57,350.0,12
ID24392,4,57,25.0,12
ID25159,390,57,25.0,12
ID20999,15386,57,126.0,12
ID11065,7018731,57,25.0,12
ID2693,3017801,57,,12
ID5386,302449,57,25.0,12
ID7684,1593,57,25.0,12
ID17083,32804,57,,12
ID2694,2012581,57,25.0,12
ID11282,113505,57,,12
ID16073,38858,57,25.0,12
ID9068,38797,57,25.0,12
ID7943,1357,57,,12
ID21326,5471154,57,1000.0,12
ID28077,1757920,57,126.0,12
ID18879,1849434,57,,12
ID28258,441418,57,126.0,12
ID18174,4973728,57,126.0,12
ID11059,2033986,57,,12
ID9963,3494,57,,12
ID19164,3276,57,1000.0,12
ID1158,69825,57,,12
ID4901,24369,57,25.0,12
ID5707,16903,57,,12
ID28697,3142669,57,25.0,12
ID28700,804763,57,,12
ID16993,9614,57,,12
ID19203,14844243,57,25.0,12
ID7210,28223665,57,350.0,12
ID22444,10394,57,,12
ID24146,390,57,25.0,12
ID23159,1229249,57,,12
ID20394,169582,57,,12
ID7131,134450,57,,12
ID24775,325020,57,126.0,12
ID239,101507,57,25.0,12
ID28040,15294,57,126.0,12
ID14505,13649004,57,25.0,12
ID24903,1529359,57,25.0,12
ID9730,4651,57,25.0,12
ID21248,5430176,57,25.0,12
ID12845,16778,57,25.0,12
ID13552,45236387,57,750.0,12
ID8179,5643409,57,25.0,12
ID13087,226343,57,,12
ID9631,6174417,57,25.0,12
ID11571,291,57,25.0,12
ID17569,908511,57,126.0,12
ID17250,148744,57,25.0,12
ID1128,5926,57,25.0,12
ID6298,1243022,57,126.0,12
ID27307,473146,57,126.0,12
ID296,449,57,126.0,12
ID2790,1048267,57,,12
ID5203,4329609,57,126.0,12
ID1176,174082,57,,12
ID16134,95941,57,126.0,12
ID2813,11012163,57,25.0,12
ID2584,452596,57,350.0,12
ID11359,330,57,25.0,12
ID7657,3260126,57,25.0,12
ID1159,85302,57,350.0,12
ID19259,5609,57,25.0,12
ID4167,389203,57,25.0,12
ID22642,329479,57,126.0,12
ID9422,13878,57,,12
ID21796,119144,57,126.0,12
ID23583,59332,57,,12
ID24205,271507,57,126.0,12
ID12690,1930354,57,126.0,12
ID8767,31511,57,25.0,12
ID8726,30116,57,126.0,12
ID183,2908899,57,,12
ID13407,411193,57,25.0,12
ID8430,28248,57,25.0,12
ID7219,139753,57,126.0,12
ID11117,2135900,57,25.0,12
ID18108,12416985,57,126.0,12
ID508,715131,57,126.0,12
ID7913,746,57,126.0,12
ID14363,1217509,57,126.0,12
ID14760,349661,57,126.0,12
ID25515,222179,57,126.0,12
ID11614,115355,57,350.0,12
ID21878,27373,57,25.0,12
ID21578,4291968,57,225.0,12
ID16705,239414,57,25.0,12
ID14572,68624,57,,12
ID2123,1340,57,126.0,12
ID29719,870,57,126.0,12
ID21148,11887163,57,750.0,12
ID26540,15878678,57,350.0,12
ID10935,779822,57,126.0,12
ID19922,223204,57,25.0,12
ID9329,733035,57,25.0,12
ID26294,72585,57,126.0,12
ID20679,4813075,57,126.0,12
ID11245,999924,57,25.0,12
ID19880,7348,57,,12
ID10838,65,57,,12
ID6243,5161471,57,25.0,12
ID29273,172892,57,,12
ID18726,71050,57,25.0,12
ID3693,27870,57,,12
ID23015,59747,57,,12
ID4937,51629,57,25.0,12
ID19331,3803255,57,350.0,12
ID8626,574702,57,25.0,12
ID19584,258305,57,25.0,12
ID1570,2116868,57,126.0,12
ID5396,97556,57,750.0,12
ID12324,31253,57,25.0,12
ID18882,56025,57,,12
ID25834,284597,57,126.0,12
ID28870,3659779,57,,12
ID25832,4359389,57,25.0,12
ID27497,617,57,,12
ID18037,22868,57,126.0,12
ID26710,2968984,57,126.0,12
ID17002,464334,57,25.0,12
ID7014,293637,57,25.0,12
ID23456,198440,57,126.0,12
ID6349,3758656,57,126.0,12
ID28716,1593503,57,126.0,12
ID13125,3112,57,,12
ID1607,4646968,57,126.0,12
ID16064,13045,57,25.0,12
ID2353,4589662,57,25.0,12
ID23742,18021,57,350.0,12
ID20144,865391,57,25.0,12
ID10756,622178,57,126.0,12
ID21911,13447,57,,12
ID16908,122375,57,25.0,12
ID10753,409248,57,,12
ID4688,6677,57,25.0,12
ID13974,25741,57,25.0,12
ID727,5257936,57,25.0,12
ID1311,611449,57,25.0,12
ID19041,206122,57,126.0,12
ID11623,1183212,57,25.0,12
ID27166,699937,57,,12
ID107,1367484,57,126.0,12
ID17830,2588304,57,25.0,12
ID14217,5102651,57,,12
ID12516,274625,57,25.0,12
ID27841,109679,57,,12
ID17797,831299,57,126.0,12
ID18906,1130949,57,126.0,12
ID23501,26984,57,,12
ID29530,3491005,57,25.0,12
ID6227,3580545,57,25.0,12
ID12995,9,57,25.0,12
ID4405,3338,57,,12
ID18434,82,57,25.0,12
ID1509,298723,57,25.0,12
ID9642,942073,57,25.0,12
ID4620,7020991,57,350.0,12
ID9632,74732,57,,12
ID4710,0,57,25.0,12
ID7435,2189337,57,25.0,12
ID12103,4769732,57,,12
ID319,303413,57,25.0,12
ID19832,182707,57,,12
ID19411,1494510,57,126.0,12
ID341,1369664,57,,12
ID27429,264174,57,25.0,12
ID8505,103,57,25.0,12
ID12227,46,57,,12
ID15518,12210833,57,750.0,12
ID11538,785574,57,126.0,12
ID17412,1499319,57,126.0,12
ID8861,126850,57,,12
ID556,3901868,57,25.0,12
ID18342,0,57,25.0,12
ID15631,253665,57,126.0,12
ID24678,46,57,25.0,12
ID22797,104723,57,126.0,12
ID21339,29956,57,,12
ID25644,43968571,57,350.0,12
ID16075,3226054,57,,12
ID381,999,57,25.0,12
ID7498,25357,57,,12
ID9299,6720,57,25.0,12
ID18286,13810,57,,12
ID8499,2129935,57,25.0,12
ID22638,11109,57,,12
ID6268,19249,57,750.0,12
ID2150,16,57,25.0,12
ID19470,30077,57,,12
ID16986,24330,57,,12
ID23150,326083,57,126.0,12
ID4225,163388,57,25.0,12
ID2798,44300,57,126.0,12
ID2128,99,57,126.0,12
ID26425,4239281,57,25.0,12
ID7513,845024,57,126.0,12
ID23414,7131,57,25.0,12
ID10785,5025528,57,25.0,12
ID24496,25056,57,,12
ID19394,13792,57,25.0,12
ID4895,16073,57,,12
ID2217,95320,57,126.0,12
ID9246,5674739,57,25.0,12
ID13673,2506549,57,126.0,12
ID4237,44243,57,,12
ID12377,11894,57,126.0,12
ID21173,331187,57,126.0,12
ID17175,2265300,57,126.0,12
ID10561,2017676,57,,12
ID14314,2309,57,,12
ID1223,4448355,57,126.0,12
ID9713,46002,57,,12
ID18741,35503924,57,126.0,12
ID25385,188691,57,126.0,12
ID28344,7493,57,25.0,12
ID6653,1348138,57,,12
ID4842,490549,57,,12
ID19169,708915,57,25.0,12
ID11786,267963,57,,12
ID14539,898,57,,12
ID6186,160,57,,12
ID21186,4081121,57,126.0,12
ID12587,219749,57,25.0,12
ID4695,103027,57,,12
ID12168,33055,57,126.0,12
ID16627,108,57,25.0,12
ID25191,439128,57,,12
ID23180,519410,57,,12
ID21991,72,57,126.0,12
ID22993,1296581,57,126.0,12
ID27284,2537,57,,12
ID7315,3092057,57,126.0,12
ID13594,107904,57,126.0,12
ID15770,8737,57,25.0,12
ID24833,1053224,57,25.0,12
ID17838,3988,57,25.0,12
ID9028,2058038,57,126.0,12
ID21161,11441,58,,12
ID5826,2082168,58,25.0,12
ID17662,3106170,58,25.0,12
ID29537,8930035,58,350.0,12
ID26344,52030,58,25.0,12
ID26599,1403737,58,25.0,12
ID19626,2203288,58,126.0,12
ID4099,71377,58,25.0,12
ID10983,224373,58,126.0,12
ID1491,1551631,58,126.0,12
ID29198,2742131,58,126.0,12
ID11738,0,58,126.0,12
ID4088,1845327,58,126.0,12
ID28146,802456,58,225.0,12
ID23979,693341,58,25.0,12
ID19929,124087,58,,12
ID3657,26321,58,25.0,12
ID27906,927,58,126.0,12
ID6064,83719,58,225.0,12
ID10053,6,58,,12
ID16495,319741,58,126.0,12
ID28423,43957815,58,126.0,12
ID25146,2050,58,,12
ID27776,1260149,58,126.0,12
ID9517,3163159,58,126.0,12
ID3471,1333130,58,25.0,12
ID14523,7486961,58,126.0,12
ID7181,284176,58,126.0,12
ID29126,407,58,126.0,12
ID12581,60012,58,,12
ID26234,4563,58,,12
ID20661,449374,58,25.0,12
ID24575,8558,58,,12
ID21204,12103152,58,126.0,12
ID29180,51713,58,126.0,12
ID21046,11811,58,350.0,12
ID21653,4567154,58,350.0,12
ID25418,2410757,58,126.0,12
ID21495,14,58,126.0,12
ID27847,5553,58,126.0,12
ID5256,4148291,58,,12
ID26654,972652,58,126.0,12
ID27172,57923,58,,12
ID21330,53214,58,126.0,12
ID21050,101447,58,25.0,12
ID13633,360595,58,25.0,12
ID29689,104107,58,25.0,12
ID18831,3486785,58,126.0,12
ID14100,218733,58,25.0,12
ID28054,208381,58,25.0,12
ID15407,358234,58,,12
ID18925,17043,58,,12
ID11376,1425103,58,25.0,12
ID8472,221257,58,25.0,12
ID28321,219145,58,,12
ID22097,8997,58,126.0,12
ID1996,590931,58,126.0,12
ID1759,91907,58,126.0,12
ID5263,32949674,58,750.0,12
ID13003,14281,58,,12
ID8454,3572760,58,350.0,12
ID21727,352,58,,12
ID15651,502013,58,126.0,12
ID19517,12838,58,25.0,12
ID7655,4463254,58,350.0,12
ID19556,14053414,58,350.0,12
ID23596,30007,58,126.0,12
ID20929,9539048,58,126.0,12
ID2683,54173,58,126.0,12
ID170,4257620,58,126.0,12
ID9768,3985970,58,126.0,12
ID20007,3223385,58,126.0,12
ID12591,11229,58,126.0,12
ID252,15158,58,,12
ID16970,10942444,58,25.0,12
ID15695,3599,58,,12
ID11046,843500,58,25.0,12
ID2184,100933,58,126.0,12
ID16365,464444,58,126.0,12
ID13721,183260,58,126.0,12
ID24284,3102253,58,126.0,12
ID24527,122385,58,,12
ID18324,3150290,58,,12
ID20865,2376908,58,750.0,12
ID6520,2737713,58,25.0,12
ID27838,2739876,58,126.0,12
ID12470,1331,58,,12
ID12438,51888,58,25.0,12
ID780,1693,58,25.0,12
ID8746,2290607,58,25.0,12
ID16698,11597,58,,12
ID16767,9074,58,25.0,12
ID2834,81766705,58,750.0,12
ID8665,143613,58,,12
ID14610,78142,58,126.0,12
ID21299,1773039,58,126.0,12
ID3160,14863754,58,126.0,12
ID8027,889,58,,12
ID4429,52957,58,126.0,12
ID15126,250,58,,12
ID1127,1003073,58,25.0,12
ID22792,1823569,58,126.0,12
ID29243,3151688,58,25.0,12
ID889,4984,58,25.0,12
ID15194,2405220,58,25.0,12
ID28531,525633,58,126.0,12
ID11803,647177,58,25.0,12
ID3151,687871,58,126.0,12
ID29354,245673,58,,12
ID15579,62340,58,25.0,12
ID26318,3244575,58,126.0,12
ID20440,15519,58,25.0,12
ID1404,146864,58,126.0,12
ID20287,9785437,58,126.0,12
ID25434,10137139,58,350.0,12
ID2427,2518098,58,,12
ID2045,32506,58,,12
ID4664,0,58,25.0,12
ID21496,1167747,58,25.0,12
ID14368,42264,58,350.0,12
ID16226,1006339,58,126.0,12
ID7396,1085368,58,,12
ID22450,11000761,58,126.0,12
ID3397,13015,58,,12
ID12354,3080069,58,25.0,12
ID7083,786634,58,126.0,12
ID11028,438110,58,,12
ID2789,15428,58,126.0,12
ID10668,112688,58,126.0,12
ID28683,405,58,25.0,12
ID22391,105,58,25.0,12
ID21576,558282,58,25.0,12
ID15188,3225944,58,126.0,12
ID19750,3796007,58,25.0,12
ID18215,133534,58,126.0,12
ID22453,3460151,58,25.0,12
ID18641,529775,58,126.0,12
ID25375,6428464,58,25.0,12
ID16878,3045401,58,126.0,12
ID26140,749102,58,25.0,12
