ACCT_NBR,CUST_ID,CANCEL_NO_CONTACT,IS_DIGITAL,ACCT_OPEN_DT
ACCT14998,ID14212,0,0,15786
ACCT20216,ID19138,0,0,15877
ACCT18937,ID17934,0,0,15784
ACCT2271,ID2151,0,0,15876
ACCT21773,ID20623,0,0,15789
ACCT10925,ID10324,0,0,15891
ACCT29512,ID28027,0,0,15854
ACCT29903,ID28393,0,0,15867
ACCT23212,ID22024,0,0,15804
ACCT2919,ID2771,0,0,15789
ACCT4261,ID4005,0,0,15817
ACCT19072,ID18055,0,0,15803
ACCT18999,ID17988,0,0,15806
ACCT15513,ID14705,1,0,15859
ACCT2570,ID2440,0,0,15792
ACCT4386,ID4128,1,0,15805
ACCT3772,ID3542,0,0,15838
ACCT8479,ID7997,0,0,15789
ACCT967,ID905,0,0,15806
ACCT7151,ID6741,0,0,15875
ACCT28000,ID26578,0,0,15820
ACCT3636,ID3409,0,0,15803
ACCT212,ID204,0,0,15874
ACCT16686,ID15817,0,0,15869
ACCT4496,ID4231,0,0,15792
ACCT13142,ID12454,0,0,15803
ACCT8718,ID8230,0,0,15838
ACCT367,ID342,0,0,15888
ACCT29452,ID27967,0,0,15877
ACCT239,ID224,0,0,15776
ACCT12022,ID11382,0,0,15866
ACCT21541,ID20397,0,0,15813
ACCT25202,ID23912,0,0,15812
ACCT10067,ID9501,0,0,15803
ACCT15458,ID14650,0,0,15796
ACCT480,ID443,0,0,15870
ACCT4560,ID4290,0,0,15849
ACCT5932,ID5550,0,0,15832
ACCT20452,ID19351,0,0,15842
ACCT6388,ID6000,0,0,15874
ACCT4150,ID3894,0,0,15834
ACCT19700,ID18654,0,0,15863
ACCT4364,ID4107,0,0,15803
ACCT21241,ID20111,0,0,15800
ACCT16014,ID15180,0,0,15803
ACCT24627,ID23353,0,0,15824
ACCT5104,ID4772,0,0,15797
ACCT29717,ID28211,0,0,15847
ACCT13000,ID12317,0,0,15835
ACCT13938,ID13207,0,0,15784
ACCT12823,ID12147,1,0,15854
ACCT8859,ID8369,0,0,15793
ACCT16361,ID15519,0,0,15855
ACCT18479,ID17508,0,0,15818
ACCT8766,ID8278,0,0,15883
ACCT10142,ID9573,0,0,15868
ACCT3900,ID3662,0,0,15880
ACCT29480,ID27995,0,0,15810
ACCT21506,ID20363,0,0,15825
ACCT11330,ID10717,0,0,15887
ACCT1585,ID1489,0,0,15862
ACCT1754,ID1648,0,0,15870
ACCT3788,ID3558,0,0,15805
ACCT26336,ID24984,0,0,15887
ACCT30014,ID28497,0,0,15855
ACCT27179,ID25785,0,0,15845
ACCT25219,ID23923,0,0,15873
ACCT24637,ID23363,0,0,15882
ACCT15857,ID15037,0,0,15882
ACCT12104,ID11463,0,0,15817
ACCT11779,ID11148,0,0,16238
ACCT29739,ID28233,0,0,16028
ACCT21044,ID19923,0,0,16010
ACCT25824,ID24502,0,0,16146
ACCT191,ID183,0,0,16245
ACCT12259,ID11615,0,0,16232
ACCT9916,ID9362,0,0,16162
ACCT11194,ID10583,0,0,16065
ACCT5916,ID5534,0,0,16182
ACCT29173,ID27702,0,0,16118
ACCT9978,ID9414,0,0,16043
ACCT18471,ID17501,0,0,16066
ACCT8459,ID7977,0,0,16087
ACCT16563,ID15711,0,0,16239
ACCT9917,ID9362,0,0,16088
ACCT8664,ID8179,0,0,16028
ACCT14125,ID13384,0,0,16127
ACCT19995,ID18936,0,0,16065
ACCT29957,ID28447,0,0,16155
ACCT16861,ID15981,0,0,16234
ACCT9918,ID9362,0,0,16155
ACCT9919,ID9362,0,0,16100
ACCT6915,ID6517,0,0,16008
ACCT14596,ID13824,0,0,16101
ACCT16690,ID15820,0,0,16076
ACCT1545,ID1453,0,0,16220
ACCT29859,ID28349,0,0,16163
ACCT25733,ID24415,0,0,16248
ACCT19996,ID18936,0,0,16065
ACCT24529,ID23274,0,0,16036
ACCT15868,ID15048,0,0,16195
ACCT6914,ID6517,0,0,16153
ACCT16863,ID15981,0,0,16069
ACCT4569,ID4299,0,0,16125
ACCT10053,ID9487,0,0,16240
ACCT15960,ID15138,0,0,16083
ACCT9920,ID9362,0,0,16225
ACCT14896,ID14111,0,0,16072
ACCT24394,ID23154,0,0,16188
ACCT5897,ID5516,0,0,16087
ACCT14858,ID14076,0,0,16105
ACCT13147,ID12459,0,0,16206
ACCT6433,ID6045,0,0,16148
ACCT28407,ID26969,0,0,16013
ACCT9596,ID9057,0,0,16153
ACCT9921,ID9362,0,0,16252
ACCT11195,ID10583,0,0,16065
ACCT23138,ID21952,0,0,16104
ACCT2186,ID2068,0,0,16185
ACCT19140,ID18122,0,0,16029
ACCT9922,ID9362,0,0,16106
ACCT28135,ID26711,0,0,16077
ACCT11242,ID10630,0,0,16162
ACCT1544,ID1453,0,0,16161
ACCT28012,ID26590,0,0,16119
ACCT29959,ID28447,0,0,16183
ACCT9923,ID9362,0,0,16106
ACCT29960,ID28447,0,0,16100
ACCT29961,ID28447,0,0,16183
ACCT7422,ID6983,0,0,16237
ACCT25141,ID23851,0,0,16050
ACCT25691,ID24377,0,0,16206
ACCT29958,ID28447,0,0,16217
ACCT9522,ID8984,0,0,16021
ACCT13461,ID12747,0,0,16090
ACCT3939,ID3699,0,0,16021
ACCT11409,ID10790,0,0,16119
ACCT649,ID602,0,0,16211
ACCT1438,ID1347,0,0,16072
ACCT6507,ID6115,0,0,16139
ACCT24862,ID23580,0,0,16155
ACCT20194,ID19117,0,0,16146
ACCT1657,ID1560,0,0,16177
ACCT21155,ID20026,0,0,16148
ACCT20195,ID19117,0,0,16146
ACCT9924,ID9362,0,0,16183
ACCT17096,ID16204,0,0,16239
ACCT3556,ID3333,0,0,16219
ACCT18097,ID17145,0,0,16094
ACCT28406,ID26969,0,0,16013
ACCT11591,ID10968,0,0,16258
ACCT2589,ID2458,0,0,16212
ACCT8506,ID8024,0,0,16088
ACCT20865,ID19750,0,0,16036
ACCT9925,ID9362,0,0,16162
ACCT9915,ID9362,0,0,16252
ACCT30805,ID29261,0,0,16224
ACCT23150,ID21963,0,0,16105
ACCT16689,ID15820,0,0,16087
ACCT29944,ID28434,0,0,16087
ACCT1906,ID1799,0,0,16085
ACCT9926,ID9362,0,0,16100
ACCT13462,ID12747,0,0,16127
ACCT24528,ID23274,0,0,16128
ACCT15149,ID14356,0,0,16190
ACCT23650,ID22447,0,0,16204
ACCT6329,ID5941,0,0,16091
ACCT18764,ID17780,0,0,16211
ACCT12260,ID11615,0,0,16232
ACCT29897,ID28387,0,0,16009
ACCT9597,ID9057,0,0,16146
ACCT22417,ID21252,0,0,16245
ACCT5898,ID5516,0,0,16087
ACCT25822,ID24502,0,0,16146
ACCT14131,ID13389,0,0,16139
ACCT23649,ID22447,0,0,16197
ACCT822,ID767,0,0,16030
ACCT22508,ID21343,0,0,16239
ACCT25692,ID24377,0,0,16206
ACCT8111,ID7638,0,0,16077
ACCT31023,ID29466,0,0,16050
ACCT21944,ID20786,0,0,16141
ACCT11408,ID10790,0,0,16169
ACCT29962,ID28447,0,0,16155
ACCT24530,ID23274,0,0,16128
ACCT30804,ID29261,0,0,16224
ACCT9914,ID9362,0,0,16252
ACCT28405,ID26969,0,0,16013
ACCT29963,ID28447,0,0,16190
ACCT22632,ID21462,0,0,16168
ACCT25823,ID24502,0,0,16094
ACCT25403,ID24100,0,0,16169
ACCT4038,ID3794,0,0,16211
ACCT1658,ID1560,0,0,16177
ACCT9598,ID9057,0,0,16153
ACCT26550,ID25197,0,0,16181
ACCT8458,ID7977,0,0,16104
ACCT28015,ID26593,0,0,16241
ACCT16862,ID15981,0,0,16150
ACCT18098,ID17145,0,0,16094
ACCT13381,ID12671,0,0,16141
ACCT31403,ID29833,0,0,16139
ACCT23797,ID22591,0,0,16014
ACCT14130,ID13389,0,0,16139
ACCT4941,ID4611,0,0,16085
ACCT18099,ID17145,0,0,16094
ACCT25809,ID24489,0,0,16071
ACCT6508,ID6115,0,0,16199
ACCT23651,ID22447,0,0,16197
ACCT4091,ID3837,0,0,16050
ACCT14995,ID14209,0,0,10737
ACCT7890,ID7437,0,0,11204
ACCT14113,ID13372,0,0,11162
ACCT27660,ID26244,0,0,10896
ACCT4279,ID4022,0,0,10735
ACCT11890,ID11259,0,0,10742
ACCT6279,ID5892,0,0,11204
ACCT28593,ID27137,0,0,10872
ACCT12778,ID12103,0,0,11204
ACCT23263,ID22068,0,0,10772
ACCT1418,ID1331,0,0,11012
ACCT20891,ID19776,0,0,11401
ACCT21201,ID20072,0,0,11162
ACCT8069,ID7596,0,0,10757
ACCT16956,ID16069,0,0,11204
ACCT22255,ID21092,0,0,10802
ACCT26083,ID24743,0,0,11204
ACCT20509,ID19405,0,0,14932
ACCT17519,ID16619,0,0,14915
ACCT30260,ID28736,0,0,15048
ACCT30890,ID29339,0,0,15047
ACCT16699,ID15829,0,0,14949
ACCT10275,ID9704,0,0,14965
ACCT13471,ID12755,0,0,14977
ACCT1574,ID1481,0,0,15106
ACCT30891,ID29339,0,0,15062
ACCT28940,ID27475,0,0,15020
ACCT19415,ID18392,0,0,15054
ACCT3963,ID3720,0,0,14888
ACCT18888,ID17899,0,0,15084
ACCT736,ID685,0,0,15036
ACCT11065,ID10459,0,0,14902
ACCT15305,ID14505,0,0,15072
ACCT23824,ID22614,0,0,15132
ACCT18993,ID17982,0,0,15083
ACCT24749,ID23471,0,0,15152
ACCT4370,ID4113,0,0,15058
ACCT5280,ID4947,0,0,15075
ACCT14275,ID13528,0,0,14956
ACCT15303,ID14505,0,0,15146
ACCT735,ID685,0,0,14959
ACCT15307,ID14505,0,0,14993
ACCT30828,ID29284,0,0,15084
ACCT22036,ID20874,0,0,15033
ACCT15306,ID14505,0,0,14895
ACCT4421,ID4159,0,0,15152
ACCT16304,ID15464,0,0,15049
ACCT23550,ID22348,0,0,15068
ACCT16727,ID15857,0,0,14911
ACCT1369,ID1285,0,0,14978
ACCT19416,ID18392,0,0,15089
ACCT30876,ID29325,0,0,15148
ACCT4420,ID4159,0,0,15152
ACCT5726,ID5350,0,0,14979
ACCT7802,ID7349,0,0,14897
ACCT8662,ID8177,0,0,14971
ACCT25891,ID24563,0,0,14939
ACCT26812,ID25445,0,0,14929
ACCT23425,ID22223,0,0,14942
ACCT19553,ID18519,0,0,14974
ACCT1575,ID1481,0,0,15106
ACCT830,ID775,0,0,14984
ACCT12975,ID12292,0,0,15057
ACCT11219,ID10607,0,0,14985
ACCT21998,ID20838,0,0,15065
ACCT28079,ID26655,0,0,15029
ACCT734,ID685,0,0,14959
ACCT19414,ID18392,0,0,15090
ACCT30378,ID28849,0,0,15118
ACCT20510,ID19405,0,0,14922
ACCT16428,ID15582,0,0,15034
ACCT26811,ID25445,0,0,15118
ACCT27989,ID26567,0,0,15015
ACCT2681,ID2547,0,0,14935
ACCT4422,ID4159,0,0,15152
ACCT30379,ID28849,0,0,14999
ACCT30892,ID29339,0,0,15036
ACCT14276,ID13528,0,0,14956
ACCT25089,ID23800,0,0,15140
ACCT24748,ID23471,0,0,15152
ACCT16068,ID15233,0,0,14956
ACCT30875,ID29325,0,0,15145
ACCT21435,ID20294,0,0,14910
ACCT19213,ID18192,0,0,15057
ACCT10,ID7,0,0,14932
ACCT5727,ID5350,0,0,14963
ACCT11786,ID11155,0,0,15075
ACCT16464,ID15617,0,0,15110
ACCT27545,ID26136,0,0,15072
ACCT1576,ID1481,0,0,15106
ACCT16429,ID15582,0,0,15058
ACCT18165,ID17209,0,0,15117
ACCT30377,ID28849,0,0,15132
ACCT816,ID762,0,0,15051
ACCT15304,ID14505,0,0,15027
ACCT21999,ID20838,0,0,15050
ACCT4423,ID4159,0,0,15152
ACCT24399,ID23159,0,0,15057
ACCT14277,ID13528,0,0,14956
ACCT15302,ID14505,0,0,15000
ACCT817,ID762,0,0,15051
ACCT9075,ID8570,0,0,15082
ACCT30725,ID29184,0,0,14980
ACCT15301,ID14505,0,0,14964
ACCT13407,ID12696,0,0,15107
ACCT1577,ID1481,0,0,15106
ACCT28941,ID27475,0,0,15020
ACCT333,ID311,0,0,17311
ACCT8882,ID8392,0,0,15799
ACCT969,ID907,0,0,15996
ACCT15952,ID15131,0,0,15971
ACCT1634,ID1537,0,0,15922
ACCT30276,ID28752,0,0,15803
ACCT5618,ID5247,0,0,15785
ACCT30542,ID29002,0,0,16008
ACCT19125,ID18107,0,0,15985
ACCT21823,ID20670,0,0,16059
ACCT13922,ID13191,0,0,15972
ACCT9281,ID8767,0,0,16078
ACCT19626,ID18585,0,0,15903
ACCT16315,ID15475,0,0,16014
ACCT10564,ID9977,0,0,15978
ACCT25252,ID23955,0,0,15966
ACCT11773,ID11142,0,0,16029
ACCT12146,ID11502,0,0,16014
ACCT27857,ID26436,0,0,16072
ACCT13107,ID12420,0,0,15964
ACCT13434,ID12722,0,0,15785
ACCT29648,ID28147,0,0,15972
ACCT5453,ID5090,0,0,15975
ACCT22836,ID21656,0,0,15838
ACCT29591,ID28104,0,0,15800
ACCT21813,ID20661,1,0,15813
ACCT14406,ID13646,0,0,15982
ACCT8302,ID7823,0,0,16003
ACCT16697,ID15827,0,0,15909
ACCT18296,ID17332,0,0,15905
ACCT30820,ID29276,0,0,15986
ACCT11789,ID11158,0,0,16071
ACCT2142,ID2024,0,0,15842
ACCT23881,ID22671,0,0,15860
ACCT16134,ID15299,0,0,15974
ACCT16893,ID16008,0,0,16052
ACCT3605,ID3380,0,0,15986
ACCT20437,ID19336,0,0,16000
ACCT25483,ID24174,1,0,15965
ACCT7574,ID7131,0,0,15967
ACCT20228,ID19149,0,0,15775
ACCT24941,ID23658,0,0,16002
ACCT17933,ID17016,0,0,15975
ACCT17090,ID16198,0,0,16063
ACCT14867,ID14083,0,0,15965
ACCT13256,ID12552,0,0,15967
ACCT7811,ID7358,0,0,16080
ACCT11059,ID10453,0,0,16016
ACCT8973,ID8478,0,0,15909
ACCT13699,ID12974,0,0,15785
ACCT8855,ID8365,0,0,15985
ACCT20672,ID19561,0,0,16063
ACCT10017,ID9452,1,0,15975
ACCT13858,ID13127,0,0,15776
ACCT7248,ID6819,1,0,16043
ACCT15309,ID14506,0,0,15978
ACCT3985,ID3742,0,0,15994
ACCT16049,ID15214,0,0,15917
ACCT5395,ID5032,0,0,16020
ACCT5836,ID5456,0,0,15992
ACCT31120,ID29553,0,0,16083
ACCT17591,ID16687,0,0,16002
ACCT28935,ID27470,0,0,16024
ACCT7794,ID7341,0,0,16027
ACCT1214,ID1142,0,0,15966
ACCT6340,ID5952,0,0,15987
ACCT1901,ID1794,0,0,16099
ACCT24066,ID22839,0,0,15957
ACCT29898,ID28388,0,0,16064
ACCT3890,ID3652,0,0,16013
ACCT30467,ID28930,0,0,15968
ACCT2211,ID2093,0,0,16036
ACCT31415,ID29845,1,0,16037
ACCT24571,ID23298,0,0,16009
ACCT16735,ID15865,0,0,16062
ACCT8170,ID7695,0,0,15776
ACCT13775,ID13049,0,0,15806
ACCT13774,ID13048,0,0,15967
ACCT27029,ID25645,0,0,15968
ACCT11492,ID10871,0,0,15968
ACCT12922,ID12243,0,0,15978
ACCT29663,ID28160,0,0,15856
ACCT22656,ID21485,0,0,15965
ACCT1613,ID1516,0,0,15803
ACCT2937,ID2789,0,0,15989
ACCT19247,ID18225,0,0,15972
ACCT13048,ID12364,0,0,15988
ACCT29887,ID28377,0,0,15832
ACCT1725,ID1620,0,0,16064
ACCT7803,ID7350,0,0,15812
ACCT5465,ID5102,0,0,15804
ACCT16120,ID15285,0,0,15777
ACCT8301,ID7823,0,0,16003
ACCT2874,ID2731,0,0,16027
ACCT16796,ID15918,0,0,16037
ACCT31370,ID29800,0,0,16008
ACCT8382,ID7901,1,0,15777
ACCT1793,ID1687,0,0,15982
ACCT25215,ID23919,0,0,16009
ACCT8946,ID8452,0,0,15849
ACCT5783,ID5404,0,0,15967
ACCT9665,ID9117,0,0,16022
ACCT8525,ID8042,0,0,15968
ACCT22616,ID21446,0,0,15789
ACCT19287,ID18265,0,0,16000
ACCT25224,ID23928,0,0,15980
ACCT17595,ID16691,0,0,15775
ACCT20613,ID19507,0,0,16034
ACCT20002,ID18942,0,0,15978
ACCT5041,ID4709,0,0,15989
ACCT13072,ID12387,0,0,16059
ACCT996,ID933,0,0,15972
ACCT3842,ID3606,0,0,15967
ACCT29354,ID27880,0,0,15978
ACCT19132,ID18114,0,0,15971
ACCT21033,ID19912,0,0,15792
ACCT26523,ID25170,0,0,16013
ACCT23673,ID22469,0,0,15943
ACCT24247,ID23013,0,0,16045
ACCT6688,ID6294,0,0,15982
ACCT3972,ID3729,0,0,15883
ACCT19927,ID18871,0,0,15776
ACCT9977,ID9413,0,0,16066
ACCT4550,ID4280,0,0,16048
ACCT12923,ID12243,0,0,15978
ACCT2307,ID2187,1,0,16100
ACCT18767,ID17783,0,0,16069
ACCT15121,ID14328,0,0,15974
ACCT7223,ID6795,0,0,15866
ACCT24207,ID22976,0,0,15992
ACCT14594,ID13822,0,0,15798
ACCT6399,ID6011,0,0,15786
ACCT21039,ID19918,0,0,15995
ACCT19888,ID18832,1,0,15803
ACCT12751,ID12077,0,0,15824
ACCT25010,ID23721,0,0,16073
ACCT29024,ID27556,0,0,15964
ACCT18796,ID17811,0,0,16078
ACCT11535,ID10912,0,0,15807
ACCT18815,ID17829,1,0,15793
ACCT23884,ID22674,0,0,16063
ACCT22976,ID21796,0,0,15846
ACCT1611,ID1514,0,0,15965
ACCT8027,ID7557,0,0,15965
ACCT5782,ID5404,0,0,15967
ACCT15120,ID14328,0,0,15974
ACCT18335,ID17370,0,0,15793
ACCT8190,ID7715,0,0,15992
ACCT16996,ID16108,0,0,15966
ACCT7924,ID7471,1,0,15784
ACCT23488,ID22286,0,0,15979
ACCT19853,ID18798,0,0,15971
ACCT9007,ID8505,0,0,16077
ACCT15951,ID15131,0,0,15971
ACCT13807,ID13081,0,0,15911
ACCT21232,ID20102,0,0,16069
ACCT18504,ID17533,0,0,15978
ACCT28491,ID27044,0,0,15852
ACCT21612,ID20465,0,0,15919
ACCT11493,ID10871,0,0,15968
ACCT27646,ID26232,0,0,15805
ACCT22268,ID21105,0,0,15974
ACCT23261,ID22066,0,0,15972
ACCT13259,ID12555,0,0,15785
ACCT8608,ID8124,0,0,15978
ACCT17475,ID16576,0,0,16003
ACCT29303,ID27829,0,0,15950
ACCT18067,ID17115,0,0,15994
ACCT13809,ID13083,0,0,15971
ACCT11347,ID10734,0,0,15989
ACCT26396,ID25044,0,0,16001
ACCT27293,ID25892,0,0,15947
ACCT13810,ID13083,0,0,15971
ACCT11715,ID11087,0,0,15982
ACCT3284,ID3076,0,0,15966
ACCT25157,ID23867,0,0,15975
ACCT3633,ID3406,0,0,15992
ACCT26364,ID25012,0,0,15968
ACCT23971,ID22757,0,0,16085
ACCT18810,ID17824,0,0,15965
ACCT9729,ID9181,0,0,15966
ACCT30205,ID28683,0,0,16064
ACCT11053,ID10447,0,0,16066
ACCT19073,ID18056,0,0,15792
ACCT17003,ID16115,0,0,16014
ACCT3596,ID3371,0,0,16079
ACCT17044,ID16156,0,0,15854
ACCT22493,ID21328,0,0,15995
ACCT28237,ID26802,0,0,15824
ACCT22822,ID21642,0,0,15820
ACCT12370,ID11717,0,0,16087
ACCT28899,ID27435,0,0,16017
ACCT26971,ID25594,1,0,15804
ACCT9813,ID9262,0,0,15818
ACCT9006,ID8504,0,0,15994
ACCT13110,ID12423,0,0,15989
ACCT19059,ID18042,0,0,15961
ACCT6334,ID5946,0,0,15833
ACCT8296,ID7818,0,0,16006
ACCT762,ID711,0,0,16022
ACCT9315,ID8800,0,0,16013
ACCT6524,ID6131,0,0,16006
ACCT4716,ID4399,0,0,16052
ACCT17727,ID16819,0,0,16071
ACCT24927,ID23644,0,0,15870
ACCT22655,ID21485,0,0,15965
ACCT3157,ID2955,0,0,15841
ACCT2992,ID2838,0,0,15859
ACCT6056,ID5673,0,0,15971
ACCT23111,ID21925,0,0,15978
ACCT11628,ID11005,0,0,15961
ACCT22161,ID20999,0,0,15792
ACCT4755,ID4438,0,0,15771
ACCT14893,ID14108,0,0,15902
ACCT28855,ID27392,0,0,16057
ACCT20200,ID19122,0,0,16028
ACCT4559,ID4289,0,0,16013
ACCT18853,ID17864,0,0,15961
ACCT4204,ID3948,0,0,16023
ACCT3034,ID2880,0,0,15803
ACCT6647,ID6253,0,0,16073
ACCT20777,ID19664,0,0,15818
ACCT7232,ID6803,1,0,15803
ACCT20868,ID19753,0,0,15971
ACCT21764,ID20615,0,0,15995
ACCT8557,ID8073,0,0,15904
ACCT13059,ID12375,0,0,15982
ACCT24476,ID23231,0,0,16063
ACCT14114,ID13373,0,0,15987
ACCT3436,ID3220,0,0,15996
ACCT6296,ID5909,0,0,15845
ACCT15308,ID14506,0,0,15978
ACCT6455,ID6065,0,0,16064
ACCT24274,ID23038,0,0,15986
ACCT14566,ID13795,0,0,15796
ACCT27725,ID26309,0,0,15993
ACCT18349,ID17383,0,0,15856
ACCT19276,ID18254,0,0,16070
ACCT18498,ID17527,0,0,15919
ACCT24836,ID23554,0,0,15835
ACCT24954,ID23669,0,0,15968
ACCT12445,ID11789,0,0,16055
ACCT15839,ID15019,0,0,15987
ACCT15758,ID14938,0,0,16052
ACCT6129,ID5743,0,0,15971
ACCT29011,ID27544,0,0,16100
ACCT31113,ID29546,0,0,15971
ACCT17887,ID16974,0,0,15768
ACCT14083,ID13343,0,0,15908
ACCT5918,ID5536,0,0,14293
ACCT21820,ID20668,0,0,16434
ACCT16599,ID15741,0,0,17032
ACCT20115,ID19046,0,0,16877
ACCT21821,ID20668,0,0,16406
ACCT10588,ID10001,0,0,16864
ACCT2940,ID2791,0,0,16927
ACCT22204,ID21041,0,0,16442
ACCT20263,ID19183,0,0,16616
ACCT24263,ID23027,0,0,16685
ACCT20020,ID18954,0,0,16469
ACCT9469,ID8947,0,0,16913
ACCT16759,ID15889,0,0,16629
ACCT15671,ID14854,0,0,17001
ACCT20017,ID18952,0,0,16541
ACCT17494,ID16594,0,0,16493
ACCT23354,ID22152,0,0,16835
ACCT2382,ID2260,0,0,17087
ACCT26210,ID24863,0,0,16988
ACCT28876,ID27412,0,0,16990
ACCT16230,ID15394,0,0,16566
ACCT15150,ID14356,0,0,16505
ACCT7129,ID6723,0,0,16703
ACCT27959,ID26537,0,0,16440
ACCT27234,ID25840,0,0,17031
ACCT16394,ID15550,0,0,16420
ACCT23327,ID22126,0,0,16934
ACCT4549,ID4279,0,0,17144
ACCT16231,ID15394,0,0,16566
ACCT24261,ID23027,0,0,17106
ACCT20116,ID19046,0,0,16412
ACCT16880,ID15995,0,0,16512
ACCT18470,ID17500,0,0,16468
ACCT5664,ID5289,0,0,17028
ACCT7570,ID7129,0,0,16400
ACCT11079,ID10473,0,0,16504
ACCT13983,ID13251,0,0,16743
ACCT2941,ID2791,0,0,16966
ACCT15670,ID14854,0,0,17000
ACCT4201,ID3945,0,0,16450
ACCT8048,ID7577,0,0,17000
ACCT30495,ID28957,0,0,16973
ACCT19938,ID18880,0,0,17065
ACCT8632,ID8147,0,0,16541
ACCT22582,ID21417,0,0,16518
ACCT27044,ID25658,0,0,17144
ACCT25662,ID24348,0,0,16988
ACCT21875,ID20720,0,0,17101
ACCT3093,ID2900,0,0,17129
ACCT12967,ID12284,0,0,16524
ACCT3092,ID2900,0,0,17129
ACCT22810,ID21632,0,0,17008
ACCT4680,ID4367,0,0,17036
ACCT15669,ID14854,0,0,17002
ACCT12015,ID11377,0,0,16492
ACCT26207,ID24863,0,0,16988
ACCT4681,ID4367,0,0,17036
ACCT20303,ID19216,0,0,16792
ACCT7411,ID6974,0,0,16917
ACCT366,ID341,0,0,16482
ACCT20265,ID19183,0,0,16587
ACCT11690,ID11064,0,0,16671
ACCT15735,ID14915,0,0,16479
ACCT16877,ID15995,0,0,16512
ACCT28850,ID27390,0,0,16727
ACCT14585,ID13814,0,0,16660
ACCT6811,ID6416,0,0,16766
ACCT12339,ID11689,0,0,16616
ACCT16029,ID15194,0,0,17065
ACCT23323,ID22126,0,0,16937
ACCT24603,ID23329,0,0,16707
ACCT19974,ID18915,0,0,16484
ACCT26208,ID24863,0,0,16988
ACCT2842,ID2699,0,0,16834
ACCT12016,ID11377,0,0,16451
ACCT17543,ID16641,0,0,16895
ACCT21874,ID20720,0,0,17101
ACCT12220,ID11576,0,0,16839
ACCT23322,ID22126,0,0,16937
ACCT26967,ID25593,0,0,16982
ACCT2939,ID2791,0,0,16927
ACCT22842,ID21662,0,0,16392
ACCT12650,ID11983,0,0,16713
ACCT5662,ID5289,0,0,17123
ACCT21876,ID20720,0,0,16713
ACCT9419,ID8902,0,0,17050
ACCT20266,ID19183,0,0,16587
ACCT30652,ID29111,0,0,16792
ACCT5699,ID5324,0,0,16507
ACCT22815,ID21635,0,0,16626
ACCT25290,ID23992,0,0,16736
ACCT26039,ID24699,0,0,16427
ACCT19902,ID18846,0,0,16493
ACCT8313,ID7834,0,0,16841
ACCT30497,ID28957,0,0,16973
ACCT19294,ID18272,0,0,17147
ACCT23321,ID22126,0,0,16934
ACCT28194,ID26768,0,0,16791
ACCT12337,ID11689,0,0,16587
ACCT12338,ID11689,0,0,16587
ACCT30496,ID28957,0,0,16973
ACCT6930,ID6532,0,0,16984
ACCT22814,ID21635,0,0,16626
ACCT15573,ID14758,0,0,16528
ACCT15594,ID14779,0,0,17141
ACCT11363,ID10749,0,0,16504
ACCT5478,ID5114,0,0,16562
ACCT9058,ID8554,0,0,16507
ACCT23585,ID22383,0,0,16573
ACCT5663,ID5289,0,0,17107
ACCT27445,ID26039,0,0,16528
ACCT24034,ID22809,0,0,16538
ACCT26206,ID24863,0,0,16988
ACCT7364,ID6930,0,0,17088
ACCT2841,ID2699,0,0,16834
ACCT12651,ID11983,0,0,16449
ACCT5477,ID5114,0,0,16562
ACCT27958,ID26537,0,0,16440
ACCT26209,ID24863,0,0,16988
ACCT16232,ID15394,0,0,16566
ACCT28851,ID27390,0,0,16727
ACCT9443,ID8922,0,0,16449
ACCT6065,ID5682,0,0,17010
ACCT6945,ID6546,0,0,16668
ACCT3712,ID3483,0,0,16853
ACCT7363,ID6930,0,0,17085
ACCT920,ID858,0,0,16492
ACCT24262,ID23027,0,0,16895
ACCT8047,ID7577,0,0,17001
ACCT2580,ID2450,0,0,17130
ACCT19937,ID18880,0,0,17065
ACCT1859,ID1753,0,0,16634
ACCT21907,ID20750,0,0,17088
ACCT13712,ID12987,0,0,16559
ACCT16598,ID15741,0,0,17032
ACCT11691,ID11064,0,0,16855
ACCT19430,ID18404,0,0,16518
ACCT20264,ID19183,0,0,16616
ACCT15572,ID14758,0,0,16517
ACCT22203,ID21041,0,0,16443
ACCT12336,ID11689,0,0,16616
ACCT13746,ID13020,0,0,16622
ACCT13449,ID12735,0,0,17157
ACCT15672,ID14854,0,0,17003
ACCT7565,ID7124,0,0,17050
ACCT8631,ID8147,0,0,16541
ACCT19936,ID18880,0,0,17065
ACCT23919,ID22705,0,0,16839
ACCT18262,ID17299,0,0,17079
ACCT9011,ID8509,0,0,16507
ACCT16028,ID15194,0,0,17065
ACCT16879,ID15995,0,0,16512
ACCT19431,ID18404,0,0,16518
ACCT16229,ID15394,0,0,16566
ACCT6250,ID5863,0,0,16925
ACCT6931,ID6532,0,0,16981
ACCT10103,ID9536,0,0,16449
ACCT24282,ID23045,0,0,16982
ACCT17542,ID16641,0,0,16944
ACCT28999,ID27533,0,0,16944
ACCT17541,ID16641,0,0,17106
ACCT28852,ID27390,0,0,16727
ACCT5487,ID5123,0,0,17032
ACCT16878,ID15995,0,0,16512
ACCT3645,ID3418,0,0,16393
ACCT28853,ID27390,0,0,16727
ACCT31016,ID29459,0,0,17163
ACCT19429,ID18404,0,0,16518
ACCT6066,ID5682,0,0,17011
ACCT21906,ID20750,0,0,17088
